,tweet_id,timestamp,text,single_dog,name,stage_count,stage(s),average,favorite_count,retweet_count,jpg_url,breed,gender,RT/Like,average_cate,dog?
180,847606175596138505,2017-03-31 00:27:14,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,True,Cannon,0,Not Specified,12.0,20130,3756,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,Male,0.18658718330849478,high,possibly dog
181,847251039262605312,2017-03-30 00:56:03,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,True,Furzey,0,Not Specified,12.0,21935,4773,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,Male,0.2175974470025074,high,definitly dog
182,847157206088847362,2017-03-29 18:43:12,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",True,Daisy,0,Not Specified,11.0,21492,6528,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire_bullterrier,Female,0.3037409268565047,high,definitly dog
183,847116187444137987,2017-03-29 16:00:12,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,True,NaN,0,Not Specified,11.0,23028,3564,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,white_wolf,Unknown,0.15476810838978636,high,possibly dog
184,846874817362120707,2017-03-29 00:01:05,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",True,Tuck,0,Not Specified,13.0,21597,4381,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland_sheepdog,Male,0.20285224799740706,high,definitly dog
185,846514051647705089,2017-03-28 00:07:32,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,True,Barney,1,doggo,13.0,48198,12992,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden_retriever,Male,0.2695547533092659,high,definitly dog
186,846153765933735936,2017-03-27 00:15:53,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,True,Vixen,0,Not Specified,13.0,34263,10154,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant_schnauzer,Male,0.2963546683010828,high,definitly dog
187,846042936437604353,2017-03-26 16:55:29,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,True,Jarvis,0,Not Specified,12.0,17192,3206,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden_retriever,Male,0.18648208469055375,high,definitly dog
188,845812042753855489,2017-03-26 01:38:00,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,True,NaN,0,Not Specified,13.0,31600,9815,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,Unknown,0.3106012658227848,high,possibly dog
189,845677943972139009,2017-03-25 16:45:08,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",True,NaN,0,Not Specified,12.0,27040,5333,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,chow,Unknown,0.19722633136094675,high,definitly dog
190,845397057150107648,2017-03-24 22:08:59,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",True,Mimosa,1,doggo,13.0,8215,2056,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie_Dinmont,Female,0.25027388922702376,high,definitly dog
191,845306882940190720,2017-03-24 16:10:40,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,True,Pickles,1,pupper,12.0,25123,6013,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish_water_spaniel,Female,0.2393424352187239,high,definitly dog
192,844979544864018432,2017-03-23 18:29:57,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",True,NaN,0,Not Specified,13.0,14678,2891,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,tennis_ball,Unknown,0.1969614388881319,high,possibly dog
193,844973813909606400,2017-03-23 18:07:10,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",True,Brady,0,Not Specified,12.0,16307,3597,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador_retriever,Male,0.22058011896731464,high,definitly dog
194,844704788403113984,2017-03-23 00:18:10,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,True,Luna,0,Not Specified,13.0,41876,11580,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,Labrador_retriever,Female,0.27653070971439486,high,definitly dog
195,844580511645339650,2017-03-22 16:04:20,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,True,Charlie,0,Not Specified,11.0,17787,3516,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,washer,Male,0.19767245741271716,high,not dog
196,844223788422217728,2017-03-21 16:26:50,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,True,Margo,0,Not Specified,12.0,14700,2437,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador_retriever,Female,0.16578231292517007,high,definitly dog
197,843856843873095681,2017-03-20 16:08:44,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,False,Sadie & Daisy,0,Not Specified,12.0,23113,5200,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador_retriever,Unknown,0.22498161207978193,high,definitly dog
198,843604394117681152,2017-03-19 23:25:35,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,True,Hank,0,Not Specified,11.0,18234,3066,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador_retriever,Male,0.1681474169134584,high,definitly dog
199,843235543001513987,2017-03-18 22:59:54,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,True,Tycho,0,Not Specified,13.0,23218,6809,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,Female,0.29326384701524677,high,definitly dog
200,842846295480000512,2017-03-17 21:13:10,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,True,Charlie,0,Not Specified,13.0,16380,4008,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador_retriever,Male,0.24468864468864468,high,definitly dog
201,842765311967449089,2017-03-17 15:51:22,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",True,Indie,0,Not Specified,12.0,7292,1435,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,tub,Female,0.19679100383982445,high,possibly dog
202,842535590457499648,2017-03-17 00:38:32,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,True,Winnie,0,Not Specified,13.0,19561,3921,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,Female,0.2004498747507796,high,definitly dog
203,842163532590374912,2017-03-16 00:00:07,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,True,George,0,Not Specified,12.0,26494,6521,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French_bulldog,Male,0.24613119951687173,high,possibly dog
204,842115215311396866,2017-03-15 20:48:07,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,True,Bentley,0,Not Specified,12.0,15145,3363,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,Male,0.222053482997689,high,definitly dog
205,841680585030541313,2017-03-14 16:01:03,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",True,Penny,0,Not Specified,12.0,27739,8703,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,Female,0.3137459894012041,high,possibly dog
206,841439858740625411,2017-03-14 00:04:30,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,True,NaN,0,Not Specified,14.0,13703,4138,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,military_uniform,Unknown,0.30197766912354956,high,possibly dog
207,841314665196081154,2017-03-13 15:47:01,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,True,Max,0,Not Specified,13.0,17224,5283,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan_hound,Male,0.30672317696237805,high,definitly dog
208,841077006473256960,2017-03-13 00:02:39,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,True,Dawn,0,Not Specified,12.0,24841,5956,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany_spaniel,Female,0.23976490479449297,high,definitly dog
209,840696689258311684,2017-03-11 22:51:24,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,True,NaN,0,Not Specified,10.0,13323,1108,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,web_site,Male,0.08316445245064925,medium,not dog
210,840632337062862849,2017-03-11 18:35:42,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",False,Maddie & Gunner,0,Not Specified,12.0,9722,1960,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden_retriever,Unknown,0.20160460810532813,high,definitly dog
211,840370681858686976,2017-03-11 01:15:58,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,True,NaN,0,Not Specified,13.0,17859,5117,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,teapot,Male,0.28652220169102416,high,not dog
212,840268004936019968,2017-03-10 18:27:58,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,True,Monty,0,Not Specified,12.0,20863,6460,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake_Bay_retriever,Male,0.30963907395868284,high,definitly dog
213,839990271299457024,2017-03-10 00:04:21,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,True,Sojourner,0,Not Specified,13.0,14575,2579,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire_bullterrier,Male,0.17694682675814752,high,definitly dog
214,839549326359670784,2017-03-08 18:52:12,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",True,Winston,0,Not Specified,12.0,29844,8762,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,swing,Male,0.29359335209757403,high,possibly dog
215,839239871831150596,2017-03-07 22:22:32,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,True,Odie,0,Not Specified,13.0,29552,7375,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,Male,0.24956009745533297,high,definitly dog
216,838921590096166913,2017-03-07 01:17:48,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,True,Arlo,0,Not Specified,13.0,12135,2341,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border_terrier,Male,0.19291306139266584,high,definitly dog
217,838561493054533637,2017-03-06 01:26:54,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,True,Walter,0,Not Specified,13.0,11849,1494,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,Male,0.12608658958561905,high,possibly dog
218,838476387338051585,2017-03-05 19:48:43,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,True,Stanley,0,Not Specified,13.0,24569,5452,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great_Pyrenees,Male,0.22190565346574953,high,definitly dog
219,838083903487373313,2017-03-04 17:49:08,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,True,Daisy,0,Not Specified,13.0,19124,3557,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,Female,0.18599665341978666,high,possibly dog
220,837820167694528512,2017-03-04 00:21:08,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",True,NaN,1,pupper,12.0,37150,8882,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden_retriever,Unknown,0.23908479138627187,high,definitly dog
221,837482249356513284,2017-03-03 01:58:22,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,True,Waffles,0,Not Specified,13.0,4189,494,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,birdhouse,Male,0.11792790642158033,high,not dog
222,837471256429613056,2017-03-03 01:14:41,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,True,Vincent,0,Not Specified,12.0,13909,2611,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_elkhound,Male,0.18772018117765477,high,possibly dog
223,837366284874571778,2017-03-02 18:17:34,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,True,Lucy,0,Not Specified,13.0,22964,5969,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American_Staffordshire_terrier,Female,0.25992858387040585,high,definitly dog
224,837110210464448512,2017-03-02 01:20:01,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,True,Clark,1,pupper,13.0,17408,2718,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_husky,Male,0.15613511029411764,high,definitly dog
225,836989968035819520,2017-03-01 17:22:13,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,True,Mookie,0,Not Specified,12.0,13823,2598,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,shopping_cart,Male,0.18794762352600738,high,possibly dog
226,836753516572119041,2017-03-01 01:42:39,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,True,Meera,1,doggo,12.0,20944,5201,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,mortarboard,Female,0.2483288770053476,high,possibly dog
227,836677758902222849,2017-02-28 20:41:37,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,True,Oliver,0,Not Specified,11.0,13733,2511,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,leopard,Male,0.18284424379232506,high,not dog
228,836380477523124226,2017-02-28 01:00:19,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",True,Ava,1,pupper,12.0,15976,3321,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,wooden_spoon,Female,0.2078743114672008,high,not dog
229,836260088725786625,2017-02-27 17:01:56,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,True,Lucy,0,Not Specified,13.0,23100,4832,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,Female,0.20917748917748918,high,possibly dog
230,836001077879255040,2017-02-26 23:52:43,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,True,NaN,0,Not Specified,13.0,20840,4901,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,Male,0.23517274472168906,high,possibly dog
231,835574547218894849,2017-02-25 19:37:50,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,True,Eli,0,Not Specified,11.0,19379,4097,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_bullterrier,Male,0.21141441766861035,high,possibly dog
232,835297930240217089,2017-02-25 01:18:40,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,True,Ash,0,Not Specified,12.0,17791,3368,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,Male,0.18930920128154685,high,definitly dog
233,835264098648616962,2017-02-24 23:04:14,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",True,Lola,0,Not Specified,12.0,8467,1930,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,hyena,Female,0.22794378174087634,high,possibly dog
234,835172783151792128,2017-02-24 17:01:22,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,True,NaN,0,Not Specified,12.0,28461,6493,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,Unknown,0.22813674853308036,high,definitly dog
235,835152434251116546,2017-02-24 15:40:31,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,True,NaN,0,Not Specified,0.0,24478,3425,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,swing,Unknown,0.13992156221913554,very_low,possibly dog
236,834931633769889797,2017-02-24 01:03:08,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,True,Tucker,0,Not Specified,12.0,11791,1872,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,ice_bear,Male,0.1587651598676957,high,possibly dog
237,834786237630337024,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,True,Tobi,0,Not Specified,13.0,22874,6132,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,Female,0.26807729299641514,high,definitly dog
238,834574053763584002,2017-02-23 01:22:14,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,True,NaN,1,doggo,13.0,14939,2868,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,toilet_tissue,Unknown,0.19198072160117813,high,possibly dog
239,834458053273591808,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",True,Chester,0,Not Specified,12.0,10482,1893,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,Unknown,0.1805953062392673,high,definitly dog
240,834209720923721728,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,True,Wilson,0,Not Specified,12.0,22505,5442,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,Male,0.2418129304598978,high,definitly dog
241,834167344700198914,2017-02-21 22:26:07,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,True,Sunshine,0,Not Specified,11.0,17141,4111,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,ox,Female,0.2398343153841666,high,not dog
242,834086379323871233,2017-02-21 17:04:24,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,True,Lipton,0,Not Specified,12.0,14240,2504,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,bath_towel,Male,0.17584269662921348,high,possibly dog
243,833863086058651648,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,True,Bentley,0,Not Specified,12.0,14594,2717,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,Male,0.18617239961628065,high,definitly dog
244,833826103416520705,2017-02-20 23:50:09,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,True,Charlie,0,Not Specified,13.0,16661,3886,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,Female,0.23323930136246324,high,definitly dog
245,833722901757046785,2017-02-20 17:00:04,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,True,Bronte,0,Not Specified,13.0,22501,3626,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,Female,0.16114839340473758,high,definitly dog
246,833479644947025920,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,True,Poppy,0,Not Specified,13.0,16193,2345,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,Female,0.1448156610881245,high,definitly dog
247,833124694597443584,2017-02-19 01:23:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,True,Gidget,1,pupper,12.0,22062,5490,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,Female,0.24884416644003263,high,possibly dog
248,832998151111966721,2017-02-18 17:00:10,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",True,Rhino,1,doggo,13.0,14506,2508,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,Male,0.17289397490693506,high,definitly dog
249,832757312314028032,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,True,Willow,0,Not Specified,13.0,18356,4109,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,Female,0.22385051209413814,high,definitly dog
250,832636094638288896,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,True,Orion,0,Not Specified,12.0,17310,3202,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,Male,0.1849797804737146,high,definitly dog
251,832397543355072512,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,True,Eevee,0,Not Specified,12.0,13067,2533,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,Female,0.19384709573735365,high,possibly dog
252,832369877331693569,2017-02-16 23:23:38,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,True,Charlie,0,Not Specified,11.0,18715,3634,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,Male,0.1941757948169917,high,definitly dog
253,832273440279240704,2017-02-16 17:00:25,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,True,Smiley,1,doggo,14.0,12339,2657,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,Male,0.21533349542102279,high,possibly dog
254,832032802820481025,2017-02-16 01:04:13,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",True,Miguel,1,doggo,12.0,13826,4720,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,Male,0.34138579487921306,high,definitly dog
255,831939777352105988,2017-02-15 18:54:34,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,True,Emanuel,1,doggo,12.0,26297,6992,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,Male,0.26588584249153896,high,possibly dog
256,831911600680497154,2017-02-15 17:02:36,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,True,Kuyu,0,Not Specified,14.0,30248,7409,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,Male,0.24494181433483206,high,definitly dog
257,831670449226514432,2017-02-15 01:04:21,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,True,Daisy,0,Not Specified,13.0,11439,2053,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,Female,0.1794737302211732,high,definitly dog
258,831650051525054464,2017-02-14 23:43:18,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",True,NaN,0,Not Specified,13.0,7868,2226,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,Male,0.28291814946619215,high,definitly dog
259,831552930092285952,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,True,Dutch,0,Not Specified,13.0,9843,2620,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,Male,0.2661790104642893,high,definitly dog
260,831322785565769729,2017-02-14 02:02:51,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,True,Pete,1,doggo,12.0,10011,1737,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,Male,0.17350913994605932,high,possibly dog
